139.000000,360.000000
138.000000,361.000000
136.000000,361.000000
135.000000,362.000000
134.000000,362.000000
131.000000,365.000000
131.000000,366.000000
129.000000,368.000000
129.000000,370.000000
128.000000,371.000000
128.000000,377.000000
129.000000,378.000000
129.000000,380.000000
130.000000,381.000000
130.000000,382.000000
133.000000,385.000000
134.000000,385.000000
135.000000,386.000000
136.000000,386.000000
137.000000,387.000000
146.000000,387.000000
147.000000,386.000000
148.000000,386.000000
149.000000,385.000000
150.000000,385.000000
152.000000,383.000000
152.000000,382.000000
154.000000,380.000000
154.000000,378.000000
155.000000,377.000000
155.000000,371.000000
154.000000,370.000000
154.000000,369.000000
153.000000,368.000000
153.000000,367.000000
152.000000,366.000000
152.000000,365.000000
149.000000,362.000000
148.000000,362.000000
147.000000,361.000000
144.000000,361.000000
143.000000,360.000000
