307.000000,31.000000
306.000000,32.000000
305.000000,32.000000
304.000000,33.000000
304.000000,34.000000
303.000000,35.000000
303.000000,38.000000
301.000000,40.000000
298.000000,40.000000
297.000000,41.000000
296.000000,41.000000
294.000000,43.000000
294.000000,47.000000
295.000000,48.000000
295.000000,49.000000
297.000000,51.000000
300.000000,51.000000
302.000000,53.000000
302.000000,54.000000
303.000000,55.000000
303.000000,58.000000
305.000000,60.000000
312.000000,60.000000
313.000000,59.000000
313.000000,57.000000
314.000000,56.000000
314.000000,52.000000
315.000000,51.000000
317.000000,51.000000
318.000000,52.000000
319.000000,52.000000
320.000000,51.000000
321.000000,51.000000
322.000000,50.000000
322.000000,42.000000
321.000000,41.000000
320.000000,41.000000
319.000000,40.000000
316.000000,40.000000
314.000000,38.000000
314.000000,34.000000
311.000000,31.000000
