406.000000,362.000000
405.000000,363.000000
405.000000,364.000000
404.000000,365.000000
403.000000,365.000000
402.000000,366.000000
401.000000,365.000000
399.000000,365.000000
398.000000,366.000000
399.000000,367.000000
399.000000,369.000000
397.000000,371.000000
396.000000,371.000000
396.000000,374.000000
397.000000,374.000000
399.000000,376.000000
399.000000,378.000000
398.000000,379.000000
398.000000,380.000000
399.000000,381.000000
400.000000,381.000000
401.000000,380.000000
403.000000,380.000000
405.000000,382.000000
405.000000,383.000000
407.000000,383.000000
410.000000,380.000000
412.000000,380.000000
413.000000,381.000000
414.000000,380.000000
414.000000,378.000000
413.000000,377.000000
416.000000,374.000000
417.000000,374.000000
417.000000,372.000000
416.000000,372.000000
413.000000,369.000000
413.000000,368.000000
414.000000,367.000000
414.000000,365.000000
412.000000,365.000000
411.000000,366.000000
410.000000,365.000000
409.000000,365.000000
408.000000,364.000000
408.000000,363.000000
407.000000,362.000000
